BTC_ADDRESS,CONTRIBUTION_AMOUNT,BLOCK_HASH,POLKADOT_ADDRESS
1DkneH7XhQC3eyF8JMiL6HGk4hfUCFTeC9,30000000,2c1dd59b947191c731beb59ad4fbf6e443b912aa5e9a8b0351703f1187c1c7cf,15iZ8uTQDLwQiegqUoVTwxGX8BRz5L6tb28ngAqZTmQazT6k
19k7d6abGCYHdQMSLeVbo1yYKjdL7iLMXY,9484442,eaa1c5bcb1c5f3a8d9b4539d1a6254cfd1c164cc99f55bf5eaa7ab7d4a0f3208,15zMrY8sGA1BZpVv7Z4WgGUbjHnidSp1v2BuJtzhZdnv5sxi
12CJqLFgNL3QVtHsqMFVpdxkWcZcrek1Bh,740000000,4d73cfc89a52437444af9055d72eb700c03c7dd20b6eee4008718701fac9d9a6,15Xx6ToS88iUagZ6BNJsEMKDbo4V7RcjdJk1FGfdxLtgqVs4
1JczDkL8gQp65gLRdoRumNb86F82nEVc4x,29950000,0ea3cf926d5e3c91d8bfcdf4e23c5d1fa37957cd17dc781cf737708428d09784,1ZWXKBNJ6Eh7pZb31tLkyyZB5yXWGhSkDWHqNHtJ9pZq9Xp
1MJqkeozFYsLbVHzxXiSP6wzhxoVR6nTvE,17910000,70f8133abdf4395200d5ddf5969e5bef712e881da5aca44f3fa2b19212331d2b,19m2jMWfiDULZU4DC1UgiqLKCvDZLkGqtGSQJjwNm8DvkE1
12omW7y3TcKDVmHHzfqeg2kJotHxyu2bCe,51000000,331590dd7d863874f828541a45cc9241543d26220a356d45124a23ec62359df9,16kQWrjBYgm1fC7enyCvYythXqsHN7wLfMoDkajJhzTKcNmu
12Nu8SeebhESz8KW7JDCwNGuMSz7Txcgt3,40000000,539ae7248dd76390e0d25331f5ab48425e6f33a601bfb7ee4b2d5d822009f12d,14mKuRYfuNpdyvHRqWQqSLBRy9KVnkQQ2gXEhcf5MwbTUyt6
12Nu8SeebhESz8KW7JDCwNGuMSz7Txcgt3,100000000,78563a8a9ec78615dbfde2d61c5cacb0422e47364bbdb29647d1d52e9c4ec404,14mKuRYfuNpdyvHRqWQqSLBRy9KVnkQQ2gXEhcf5MwbTUyt6
16XzCYrzGzQpecm9ZUKDapZbDmX4YHkoyn,2600000000,8f60a94525606b155f6872f614299b507a8f93aaddcb3b71540aabf317878c4d,14YR5xiybJy32YeCTtYsa4Uh7QxP8DEkyw1Z7P97LfPzoo17
1FTvDGPQshk9eo41Y3jydnP86rcKWkBV2f,16399989,679d3997bc9767f8d0a9e187da8bd191afa937c5a2d821e672bbb2e7f0604ea0,16cPEAuApqzW2GSnxnxvJHLYfYcpvkrJNPfmdMZryCd2Ha4o
1PWwHc41nUJEbipEZ4RKsc3iMf9UAf9Dxn,330000000,35dd52bd0979e9916325f0045e96f7d9bf32f1c41591129389261b6af64e1d1b,143hKKVKUmfwyKSWRMXGto8Mh9jhvmEkGz8Ln68wNsUeT31B
1PWwHc41nUJEbipEZ4RKsc3iMf9UAf9Dxn,719000000,0ea4e88468fa22fcb5aaeeb1ff2612e40c193d97fa4903bb7ebc119a71732ba8,143hKKVKUmfwyKSWRMXGto8Mh9jhvmEkGz8Ln68wNsUeT31B
1Crqq1s1r439pGHXYTKficH7LNfHVVNpeu,30797465,d4206f3ffe9ca6ea319891523e2190aec2d50066fa670b5ae90d31f24e059bc5,16kSR2UzaRSUWS4cr9ciSxzmWFdqzMbzJkPqB4ov5T5hgrkw
13Jq2LZUYAmEp92LTebhuQGPygaWSQGQ8o,3650000,07e63266d3ae324411455ee2e821900d0e545fa1e507c0cb822b97e44fc66cac,14BdZ2ZM2FiUcThzY3c4QaGfxK1is9MevryBWvXkWUFNA9Pw
1KYP3G3vQNmNgWx38Vt3t14xm21KLzcqp4,39800000,916bebd0d67db0a5a36d173ef7bd1249d65bf2082e9413796f043e06b1c0ae6c,126kdjufE4HMnuxKXWUudyaDRLS96AyghEoVmTzit8yCGkji
16Er9RvbmpHd27ZxGmh1UYkS959Q3V4Yoj,180000000,1a0b02d0faa8d429b05d8e4011135af34f32163b080831d43af9811aa0c980c2,12R8WdyaGr6RoJK49EeZjZysrVpiJnfmEef9iLqEMyQLS7qg
17pWPnhyQ9PzyaVr4GZMP1TVrHuVkL42SR,26000000,383d48154525ed7166cbb90ccb79605980c24646e89f73f46c07f67d78c0ca2f,163DDBSfGuCnjBfEwTmZU8HQmtNS1Dx1qKVgxEiLpCGTf2U5
1DmzBFwC6GUcHjNVfqS4rZvNAPVicrQvMj,171400000,e71c800a9e54c38fdeeae6093703aff8b5314d9991af75eb868b9a58a7e73e0d,16JSNGrqQKyx2pQur7TvqipVgPGRVBCRKUCCsJCxNcrunuN8
17c99AxU12XPxkwiwcrMsg8TzFNBELdhQ1,600000000,f325b76157e5685e69ab47cdac14dbadb6a5579d4ddb5e6cf252f235b853182a,1xRjCMufaZG35cVTAYmCn8MhomribLFSXZdRBiN6M2PmX9t
128GwaCnVboJVHQtgUH5FUw6cSaq8WLTs7,28606240,19a010411c6db2e7f4fe7fd83deac012ba17953104d05292b6ce2621008ea99d,15Sw17xF4C9UHjaBNT7gwsnha2zZGUHEDcoPQygzPBDiZZkw
14hPtqxYdcEwmBzcqgvYMfVmpJLMjErnZV,100000000,1f93cf50e0d3cb5036f6ec1ef739eaf8fdcdd53d286dcb39407a17062df3077f,1WzNFcNXEhb5ntR9R2bicpfnzZVUkRf5ybSnUtfXW4t8p15
1ACRQs9QTnfDhHkCjCshUroEV93KvU2x5Q,200000000,04ce74a15465ef5ee46f40fdbef5b72c170b40a35a379d093de1d190a421877f,13YHjBUaqTzkLtd9hD9su9pDQYnPz9evHNAYmq3hVWLqcw7P
1PWwHc41nUJEbipEZ4RKsc3iMf9UAf9Dxn,1819960000,e8affd56970eb1a02515fee585be17c348d3ee96f5f922902460593c912f4877,143hKKVKUmfwyKSWRMXGto8Mh9jhvmEkGz8Ln68wNsUeT31B
1HgmRJJkdCnGRjjtaYA14Wtjsq9VBoXKCj,41958653,95424696c6265a5c82ecf05785395a1d20ec4f47db95091635f594975e2198cf,14mFrEmVcoJYpBiSmCMnK1vAtSYFYa9GMciMrvTfrJcR2dKs
1DfUob76doXSYjVxvWQ4XJvm31nMDNzm5w,880000000,6615e0a76da9eaefb2b7ba59d4c12b6228d232eb5c7081ab3017c67da921c9b7,13NCS8eBPTHcfasnpytNSbkopwycUyYrNLo8oEenkNWDvfyn
1Jquyvw493q5kKEykS4h7fKHfRgpDYMrWb,13100000,30b9aaa5263db4d86133a766613dd3a4edde377d803d5a5eb3332d14b7922f77,15Dm8MpmE8r1FyenW2gZUdnxShi2s4iUgJLy3sRUyd72rv8D
1DfUob76doXSYjVxvWQ4XJvm31nMDNzm5w,980000000,16d804ffd901d1c347f8fad9c04a341480a2210ee98e200df1a34725f3e5bd68,13NCS8eBPTHcfasnpytNSbkopwycUyYrNLo8oEenkNWDvfyn
17MTHCppLYy9wuyat4s4BFGqy5yex3H5kb,200000000,14189b676b7b06162ef2ec2c486649740416d31fccaa2cbe8f500fb634e8fb48,12sAbjEcCt5fn3F2wwd9vHXdVB9ZEUUfQMCY2Fk2MUtGVJty
1HgmRJJkdCnGRjjtaYA14Wtjsq9VBoXKCj,96683036,16a9ba1370d670d0c9e03f4f0dda0d860b92a9188e05e0b26c7cc5ae9e2ca435,14mFrEmVcoJYpBiSmCMnK1vAtSYFYa9GMciMrvTfrJcR2dKs
128GwaCnVboJVHQtgUH5FUw6cSaq8WLTs7,28610000,a983bc5bb085a3ed5e0267443f466d6fb345e1b2e1c857570e3a284d62f085f0,15Sw17xF4C9UHjaBNT7gwsnha2zZGUHEDcoPQygzPBDiZZkw
14Az15xzxSoAUnqEWTMBGmizQnzaTPY6jr,122378730,f63f25f88328a853369c5eaf258bc8965d79f7f2222fcd4cc033d9478e6ab95f,1k5MLEhZ1ANuexN5ENLUMUb5xGJf4vnsbrCL9U4pasDaFAw
14Az15xzxSoAUnqEWTMBGmizQnzaTPY6jr,47194318,294e6efbc084387d0286b83c34d6e8d0f933bf816154a2bf429c5821e7523071,1k5MLEhZ1ANuexN5ENLUMUb5xGJf4vnsbrCL9U4pasDaFAw
1FLg8KuPioCHvVn39A1RFebzvJayyTjynA,3000000,e33b68a82bbe72e28b8006eba0ca1eddbe929efbf63b419b829b0e7f75011cb6,15JGXENoSot4p1AQ6vacdKPwmWmniJYzb8TGTmJsZAvLdqKR
1KMDA6eBCZXL9zNUnyPzPjPsyb79adAtjp,26200000,12e946ed2f7d920cb130b3863422606101e1ad153bd3f214309dbcbcec5531c7,136YmmZw9sunNaXCAfyz3zd7zUpNTJ3k9E189M1r9ed546xd
1J6wWEnMnr3rnrjfjMcbJUTMWj5fAgAtvU,6615184,62d25919707bc1fa6b920f86c2b7e3d3b64da3d1aad126b390b951fed2e0acce,12mdjUucHsomMcmyGHPRttVnMmP3RB86K3ZnoFAWqwfNdbjc
1C8iTt8jGtuCgyeqai7TV9Td6pAWS6HULx,200000000,3b1b47da9b284290ea9dbfd542881cf1e442efb8f4261c9c2b5f84b6fbe2ec02,13T2z894J2Q5vMdbUfEmtF5fhye57BADrR3FVmCRmh1gdTkQ
1MBUUimJoqY3KQ9e38hRQwBxsAGm6Y7X8v,5794986,dba8e9ebf451c3cbbdd62c6c0f64143461a1557ad47d058fc38d0de1dc38c81a,16AsMBmXZZozMczKidYzZC3UCZECpMxV5VmnShAWwuGrZEvv
1GYydkfbUyNY3ysYQXXfBCTjY4rr3uEDJZ,65390000,cd7e6e67e2b9522ba32924a654bc3eed237977f410bb56ad0edf1d6ad89fa2f9,15QTX9dZWK9nLjt9KuvKG4Lau74ZBHTt1hYGcdx7Fdhi7oA9
128GwaCnVboJVHQtgUH5FUw6cSaq8WLTs7,270000000,71e69719688033d894e64248e459945d843a6d47e5874fdfe4c4a3689696eae0,15Sw17xF4C9UHjaBNT7gwsnha2zZGUHEDcoPQygzPBDiZZkw
1MBUUimJoqY3KQ9e38hRQwBxsAGm6Y7X8v,7203857,1ff107389a7dd13b2c5b1ba9e3dc04d92d21872f29cd40c79390e99f71430472,16AsMBmXZZozMczKidYzZC3UCZECpMxV5VmnShAWwuGrZEvv
1FaTGcwKdvw2tzGxRVAGdeqzLDyW8ZgGf3,20160000,26f689177041f03c1b287182cbe9fded1ce12182e86be2011a09667577497558,13rjjpkUJ4eiZpRVWRqVrEPM2f5vfNdELKN5wuGfPP6enLT6
1Cx2a1zjK5UdipE6o5fX35yfYPV3Uuacd8,57472984,0e76d772842bb09d7e0dcebf2e6b17a230fe3d29165fe553df2a28ac51aedb22,12Vmv6fYpKTivWPopz1HpUqZDEMLGxLTna8uyZWqmwPpkttN
1MBUUimJoqY3KQ9e38hRQwBxsAGm6Y7X8v,12500000,1ba3984a5de03cf870ca168364fd933c635d4151e3d423eee8bc833370d50e15,16AsMBmXZZozMczKidYzZC3UCZECpMxV5VmnShAWwuGrZEvv
1FTvDGPQshk9eo41Y3jydnP86rcKWkBV2f,1600000,3ee2017383ab817cabec9285166b0cbb8d60f86acb2111b415d32dbb3944a68a,16cPEAuApqzW2GSnxnxvJHLYfYcpvkrJNPfmdMZryCd2Ha4o
1FTvDGPQshk9eo41Y3jydnP86rcKWkBV2f,12984616,6f0532919eadeb9b785f8cbf94754cb3545a17ea5ca8616da641fbe0e640844f,16cPEAuApqzW2GSnxnxvJHLYfYcpvkrJNPfmdMZryCd2Ha4o
1EawY9WayF1gi3e8ee3k3KFgmkf6RZoZBT,27000000,5a319ca5385c37549761db8c3fea461580069cf599361067f7fbf84743e8ea57,1bh5EDw4LCYWnfXNzGpMV5ZwoyazUVqnVfGqVeGmTy16XQF
15QmRMvjSz37fvovU8KR6CVXw9ukgdT1VU,15000000,56fcbf140e3e775608a16174537e6c54ade8f64b0d46225d7b737bdf4c3a62c6,14QPjzNdsLxPcWrcnBHkkgMotA6sfs5ccmxknHezVYK69TzJ
1P1u6u4AEAcYSwnYNzpjssg54cbvpoKVyx,11400000,021d8fa2ec04776358ba305df69d48284d6ce0785e8ae42b46bf42f60c27dc88,17U2PcgwGrCLMhHTGxAC8meP82cY15HgtjLrMxMwnZf7nmJ
1DfJeD1bhjkUZCR9BmzDs4M2fDCFsNgUHJ,190060000,a390bfc37d7e92e70801773efaab609a11ed7355444f6395d4ee8da2389a7c1f,14QS8mbu8hETYVvSthozWSRs5Qix2mUYi7RyjVmnu4YiXzF2
1PWwHc41nUJEbipEZ4RKsc3iMf9UAf9Dxn,250000000,7ed901b7be969ffa03194700f562c2a60c4339a9f1a10677b265386e91bc3d10,143hKKVKUmfwyKSWRMXGto8Mh9jhvmEkGz8Ln68wNsUeT31B
1Pau1yzaBXs8Kds6dBirj8fboJZwsjdZ75,134104859,b20eddf36e5b4cb5b1e681d7a359cda1c0e77d0d5a6f85ede24af7c1b94c900c,15T77bvd4vAKRf7rwfyetoPq39EHyubqYBHH7ciEJdmKV9hG
1J5Qv2uKgyDM9ibAcHxvdeGkpYzWvixVCU,29000100,f6d91f363c5dbd493f7e14b075da3781d85f724a869788074d806ef8ba806103,1QtS58VE3x1XoVRmEjBibqEff3XWjdK6fqQKw2gLwzFgDTc
15QmRMvjSz37fvovU8KR6CVXw9ukgdT1VU,11766410,47256efc075d8bbacd57383098091d285e2d0e6eb8f29a9c6658a2febea1b54f,14QPjzNdsLxPcWrcnBHkkgMotA6sfs5ccmxknHezVYK69TzJ
1MyJveQr1eGTuTxFsYHfRA3k5tPdNqTz2C,10000000,a2d81e3b85304bfbb19104d7171cee022bb4fcda465461bbcedc4f1820b89927,12myXNbfXSrVoWnE267pvFoQRjFETN5KGLUmaDHBvCntik9V
