BTC_ADDRESS,CONTRIBUTION_AMOUNT,BLOCK_HASH,POLKADOT_ADDRESS
1NFyZhYNoG4eAYwE5EdfjccaZKRcmjBChh,5310000,f02e336bc879636ac1ea2f04155535d95cc8ef9fdeb014b3eee1490efd64a8d5,12h1ixbCWoV9BK628J6yjVFp9YT9XniULs4e8czcZbS8hWnt
1NHUaQuJuzyDyfgq7LQw4Ug5LAYzbJhAyv,10000000,61d4066ab5b02cf5d7ea04e0645c9295337e0868f89e7750e0ceb107b896b439,1GseiL5i6k6VuM1zT2qGFsBMuXFbwJi9SQDx3oy4KaPVMXg
12omW7y3TcKDVmHHzfqeg2kJotHxyu2bCe,14000000,bbc024baba8f2c461a02192a7150b6ee993aea2a321c6c7bdeb7a09bb130a8d2,16kQWrjBYgm1fC7enyCvYythXqsHN7wLfMoDkajJhzTKcNmu
1EawY9WayF1gi3e8ee3k3KFgmkf6RZoZBT,12500000,4feda60ccc99eb577fd81f08de517c0945e753b2db33736927b0934dd8bcdbad,1bh5EDw4LCYWnfXNzGpMV5ZwoyazUVqnVfGqVeGmTy16XQF
16XzCYrzGzQpecm9ZUKDapZbDmX4YHkoyn,1600000000,e47142ef248ea979e854c3d71ddfc5d45849d37b4f323e90027c005fba5e11a7,14YR5xiybJy32YeCTtYsa4Uh7QxP8DEkyw1Z7P97LfPzoo17
1AV6KEmfJcZd3rQmk88Mv7eZJ42VSqjLQr,6539000,f086098b6f0f3389c5cf1d5acc51868fca51ed5af91dedb600a6164810574274,12NgukH6cVmA2mwoBUrwGzhhWJ9fgdPGWM6n37mG6NKHMgH5
15qhMDJkSZCCzeCLnFrTqzk2t67EXQHmy8,4000000,698057ade10003cd5bfcc18fed4f7f37434af972fb25310ee753141a2a60566e,13BbdJJ6egxVYLVqkciUsjD7w3uiXJXMA6JRtdfNso5gxKUQ
1AUAtRdyJj4ZsUZSbqHbzk3QnXQzL7t6eg,115000000,ec1f2c36b4fb004af8c9117281f8db0f1756e083964ef259d8e1b53661964e68,13zzZ9HGry2d43UXvqCMfm4jgAcvkhz16r8VrV4rWjVV7N3v
148YhM6E19iCpdrAHgWupqgonvPDFqFCQE,1000000000,83bf8b291fcca9140627d6ade7b685d417ad19c970d7e119f10a11192afe4448,129WQxnKjcS7p3TW3DzjGr81qAgUVApASw3eU9A4FcxoUCcq
1EEK69XszyoDdhX4fQ38M8BFedbrCVezak,15000000,c04c01a6a5622e0c0cb65ca64fde7a21162afff8a84aed7201e5970d4283a2f4,13Vq6KB2g1NzYxwQrC4dF7a8Kjy164gPDfWG8grELwZp9r13
1JTSLeF1tcRGGCvU6e4SdLUiJd6Z9VkXU6,33000000,2d2c9b9ca805f158ac1d6d8097fdc33f8dad69172eab8f72ba3bdfdaf19a0ddc,14gXsjHWGEAZpW4cMmva1Dsqi3jkibQigmUZ96me4fTVPvo9
19PHqteyUEG6n96QcLeRZVoNsxDrMGVWtx,145000000,bab8c1166c9bbb54ffc0eb4ce11fe4bc4e300516c3a6cf8e1a57aa4677f4a8a7,12YGmyyW21xR4kJgmvdp6DS397BLH3S3TqCFULdWKcUtoVZw
1EJyiHXo14iR3uah82YQ2Sas1sNjsEAUrz,130000000,d0f16cf8f2973a902875b9c32e969969b93fd80cb4f5a949466517bdc31afd9b,16DjemcRK1QDKJBNa1EEXMZgRDCQuSXAfvm9b1ti3ZLv2bfy
1B3gYXQDUVPgqpUSX7h4TbZbG7Avx1WBmR,100000000,f462bd0bf09d0278721e2f892b166e8dd3ea6ca78cbf3dca1f03f70c16c93281,16hgYetssMKwvmbTU4YVskNVbzsd7SpVQCU5mMCLzpxG3bUf
19SYtMGwrnboNA97T2Di49HqZ4PCnwdWWi,100000000,daeb5f49e068b4b6d264b68ba1149eb569f40a9dd4a64376d35996ebaf349b79,14xM2vfCxb4x5ZTo2mmKEcvoRzFR9aKn4hyScguPHg2rwkCN
1Hp6GQVwvCqh6XWnPtixnLmWCC2XQN7GMj,6489999,31b674d5a0e0dc59e3583cf4ebfbcec772f3739539f32f39c18aad348b83d159,14GPSy2ugNGEV2ypB6X6h8yZ8sRiLEsyBHj6SemJPg36Q4P6
1KYP3G3vQNmNgWx38Vt3t14xm21KLzcqp4,10000000,3694f06df04fbd751945d87307b118be03b107acdb59377548b4034a46f7e221,126kdjufE4HMnuxKXWUudyaDRLS96AyghEoVmTzit8yCGkji
18oFJzda7wTk5kdfYSub6gtvJ4brEfqQfv,49999999,1f23d3d499f60677ab9d4a2a51df44d9d6f80cf6f359bcd7b039644f3f12af14,156Hyd9kqxahpqmvDad4qEgiQXXMA55RijLfbSh3zMXW1PXV
1Lwvr7jCzhSaftTohsnTYtVDpbH7UPDPNs,500000000,3d464b8656a4896abf3d53ca4959b8fea110cad55dcc6736b48ee84f51f919a2,15vyd398rtrVpyRLmv2BGrdi91ECWfNGGLgnGS8VLoAwZy88
1NdQPv9y2qocEByvLfiQs9GGPANKDYWim8,33000000,86483427c67eef71bccccbd54e1ec52bf94c15cc25a176f5cd9b6cd3bd7a046b,19jtPmb2rEC5MGRbYxvFGEePymgEpMf9LJrGA8wNEsZXWNT
1Pf8ccKhYRE3nYNywM2vnBofPHFHn5Aqqq,11000000,3d85dc7b8a47da0e44d26122db848bc313d5e3ba89ba202609b0b5980d206110,158UggsdSXwa8LddAEDWqnM667Jxfc95NW7emmUhCrxzfyVN
14wUtVTGNoR7nnKdPjUdnWamwBrt7mPArM,100000000,ae48c0448a84189ad538c24e64425e34f699c385fcccf07a1e520408eb77412e,15ikMmYiHbAb2o2PR4vr6614RUqK3SYvGHgt2nTt32ecSoTc
15yWD8gNEQve5RrpcJWFiFspiEM1oKgi4q,50000000,080c579ff8cfb96b5a5b211b5a03787fcba2f60e82bfdc1ab02f63acf8e4dbfc,15u9Vv4QN16JrkfgwUvmxt8v6RaTzPV5n2EQJuUoBjomi6aj
1Dbim26JvpEvMchVaM5WrGpJ95K1vsR3VX,3010000,5406c07cf2e15286ab374e86a153ae524090a30f47e771459444bd0bed0e92f2,15oA1mPLVTwchLkhX25q4wodu4SdpNZd7dRppAog7bzCvhns
1B4eWn3StncJr3HS828FifFQfFfVTSNtVC,36065167,8aae258310c41db33f7c24e06bbdd0781e02c17a86454e0e7eb9497fd44ee6db,14VP3yuFvyUqKVAQxUJYKyoXmfkJZzHouCn9pGcW1dV1rNJY
1JczDkL8gQp65gLRdoRumNb86F82nEVc4x,19950000,989278ef7cbdab6428ec4b123eea8cb39feb698068a12f123c04e19718a1c7db,1ZWXKBNJ6Eh7pZb31tLkyyZB5yXWGhSkDWHqNHtJ9pZq9Xp
1B6unKzAi2vrz3QQMTcMF3kkBVkKGzZwiR,200000000,fd48f2fb0e664e49c70be4433181f4dd8bb69d8ef2a7fdf85b9d7a1d37aad5c3,14oL92aQzGBK6UMFXyxHsUW9Rp2bNSvLUwT7BZSuuiJKXtqw
1MXNRz1mxb1xTctHLnjxFQFMJT74tH7N1o,9154600,a5245ffaf09264c0b1e72280d9e0f3f754b5130068650c23b26470478d27f6a7,16G1zxvJGS6Xvas18s3yu8SFU2DRj7NQVR5h4hzvcesdL4SS
1B3jnqCrWUfDAsLsZNxJX3pg28DZgQURyk,7057161,d043aa94151a2ae356f898c7f400ed9b026e057ba1f6e661e51f10d5592df88e,15JyKGogft2UuspZq3dg3dswgm3eHZUyPqx7J3KySDwVtYqn
1AdtajRKWmP9PkRiA18NRChN9dMJiBQFQp,142989147,871a85a32414c10d4ad94d96308bb3effddd7f6d3c1c4e6b2536774290856174,15yvr8p3bHUH2yDjCso2vFLVpTWno5PytX8UYwHV4uvRcaC5
13NNWCaEUJvdC9JMnGdwu7mbWhdjqNQ9gh,80000000,f8c28e4f36b997bc83bf0e423a6e30c826c9cdc07215bf93df4ada8b6541146d,1ND6F2GZL1CrtB8fJkSA9RuHgqe5LCWRy9YyL84JRn2ubh9
1ErdxHaksiR496gpLpfswCAMj7MCAkCgKD,23341990,dd38170a08f9754065f2cf0d28631b5ec5beb9fa94ce2a8fc6125622eafd1a6c,15winxioBcmhQWd5J8Qk2uDUPgZ6RxTDCiU16nsgi9wdjuAE
12ZLTokTzsbvtcokcEHyZFnh2LnoifBoUD,3000000,d35c9a444eb35253118da95d7fce04ceb6b6a53313d5c3348dfbd3a0386ad654,15FjQgrqhyoig3ocpoPz32wJucJVzkR6WHn5RT2xs8U7Xy5M
1Ew6mhiLXrDt98GxLWbS51JKs99H6g2VGf,100000000,fde5ccf1e3b6c75ec12481109ac3ebdd4314f1912555d0f89d5be5f9faa7a254,155SuYoaCwGrKXUVAKLz3u5i967wSF5pQjL4uVth5sqw4iFv
17a5NHXbh58DDHzxZKMgm81epyLuTjHzyb,65500000,1ff43d4544409337a56c52182ce770c0b148345d3ac3d2b873bfccfc1b674e48,133QdU19aXQGBoLWQj27EnwUvUGNu1AfMCTZWnVQWXhuSHBG
1HD4cNB3giL2o8vhcfiw1Miuq5tJ1bsyx9,211000000,7387c41ff92cbaaa5318ccc947dfdec7a120284a81e82a69cf3d0f7f229c0d3e,15tkUwxMcP8hA5vmAPGqxbmDjSh9MPF5TUumW9eZ8eXNYCST
16GGnigQBcyCMtM1ZryvmErvnTcZcdKCRW,1569356,0a2adf60a15b31237e936d12c99ccec531b5ee2370e05980535635275fa41d28,16VJAPXqQybru75bf4tqkMujPx7KwHkRtytMoiJmwm9UiHsn
16Fc2U8ZMpmv59XfMK4Z6rbNn62Bi17Mhk,1581756,ed9790003270ded0774591a1a5b5f20b5749f3e211fc9cf130a15b5482c5c833,16kjhfuW1PL8gdNo4MxuwN2pmexijmAbMwTyoY7eN3y7o1eg
1LCrtUuhBVeihSyi2Szung1Rt4dtddz922,150000000,59fcc2dfb5dd056cef50512c905a8bcc7f79231f331054c1f6d8534b971d47f7,14GzQvVJbbdxz7Rb8jLyN9MipyboH3HUXR6HPbexc9BU4kPM
171KhVGRizXXyoXZbjg6CmPqjzM4AUfstq,52500000,5b485bc18e632f5e12747ca7df9dc6dfe9032424091c43cad8dd902395b62fe1,13VZKQk1dA8W4Z785mU2UKfsfwXKNknoYdXw6MQNQ8KMuniY
14fCLH1p7LECVk2fFrJdynMJeNbiCqhBjQ,210000000,311c221c455076fec846ddb539ea1c7eef73f1b063f5a18ada9cb32d8f5f48d0,15QbdbEgKvYU4sop2uTaFsJuAcMDCNU5EqGfHKLZtY6QmboT
1Nikr6FEHG1HH8iTZvi8NPfxrekvaX9mLX,28300000,bfed29cadc8e7a4ae50b0019d7c8fae1b354243260211d149cc57f352ed23fcc,12dmwBWnQu84DouVtE3SQRK8P7bMLgBh22PYyQzatirj4QHL
1CSDYzbQd95baX7AbNu8yeej5GZ7JeSvCg,37350000,f95381bc1c30f4ce7b957630f88bf6f66ea4fa3499e309737d41ac4904e2d7c3,13BS6qKwSwnpmNqsF95jSF2YvSt45pnqQrLKccXb8wk88hbb
13xFfZZvFYzdcgvzUqGEr4h7QcWrakauXR,39645400,ef89f5d5f86ff2f56bf755ee9cf813da75b0bce9d0a7d6de381511bd9fdeb2c3,14m13PstPQknet7hpgACDUh5yuogGu1Gt9vzRWytBmB4fmFN
1FRyn8GHFGyuai8H2iYCvhDkw5gmquhJ4T,2956969,fbcac4eb147d90ae35e0c0ab294715b43b23b1ef88794afee8a7753849d6ce9f,15fJ41osdUd5tAUujE3gr9H68dKT3o3CjTTWHWyzmR1xuhWT
1QLJoUU7tJZMro34akR6cNMBLofLsFdrGk,263820000,ab63e6a4bae7adce295eb304e284b52425202a4e82c88b3f3a6a9b0ca5c92b94,1kAdEnkPKSLe8nNApaGTZa7BUL8eDwoPNoS5Lou9PDd3P38
1ERZed9dKRHxzuQyMJTzmatBS3M7Rvvobo,61000000,18d1a335c457d918edd4af949dff5ced31ae5680ffe35b569789878a07aef387,14AvADXVvkUDP8KindYQscpk2jGWsKRnjRcZqbzyxKbjYa8g
154HoiSfKJCtU1XRDj7pDGef5ADh4DDBwm,200000000,1023986c663ef55509909f2ae482619ec1c306bc57d45d9667dc5a5036e4ba83,16QDiDXGAL2MuVv1VJUG3sUkULnw6bdeSdeLUdpc6d7EwM8s
1NNnkzcg3BLxmzGdCJXTVLjtJtqA1yossG,23537800,66a985ef7db307c94ac7a47bce3576a9b5ff35d6f40c5374ec3e90c09d1b5583,152oJFpxE8RB6BPKr87VmBoYq8V7Baeu5YkJrUdFNSbYgDk9
1Hhg2753Q2Pae1A3UAtYnec9JcpJp2d6sg,104640000,b9218260b6fd1ca4def87a5f99668e545ece451540ea6ed186549be03a06cc6c,14DEtRw2wCVEXKpuJiA1PQW91a1ArWjzhd6QckqGHSik8JN1
1JWxzKGNG41eXnwJdggQo7x7LZ61BjZmbT,33950000,fbdb532407ec7703455479a2c614446928cff2049f374b544061dd82b7b49668,12mRmVSuGCe3KGMyBG6XT3aPYx75tnkwGxL9Aexg9hdPgQcw
1N9M61Wu2bxhsicPsqUyf7Hp5PopdEwrhD,100000000,93a70a1a2bf916c53a0fd4ddbe1653bd672afad97189d9e80f88a2d832d8595e,14MDQ3ivAuh7AGvthwpTCgbrqAeH2vKszbzAMFAH6P6vtXTE
19YkhDmTS1jXwBNAysH2WLt2dNjLZFTXZ,14752824,2beaf8a13775fe3deab9f31767ed120476b5a77cdf18fab21adf7f506f9c2658,16Fo7u2xhSMCoF5vWPVbfwivAHpLpMdjDV6xoNu5GozMyaVV
1JcV2wwZhPnBrDmtMu5hVyfTUxK2TgAZi2,30700000,5445c570e22c93770a42698f34e212137f7d8e4a380674c7e4cb6f2b38089540,139Dgs5KGTjPJUQZ3GZoxsmGpP98dW8etkpduDf9DAHenZh9
1HgmRJJkdCnGRjjtaYA14Wtjsq9VBoXKCj,41908653,a297a64dc03ff0752b62b149e3c6aab912f8bbea4dfa8365441bd8a43f23e83b,14mFrEmVcoJYpBiSmCMnK1vAtSYFYa9GMciMrvTfrJcR2dKs
1M5g8ghw3nW1chjCxYNjsBftjJ995eHG4y,31000000,3f5984a1e3339d64ed306f110c132c1474275f48c0107a6e3bb5efb9daaf143a,16aVnvUNd2tKTjUrpLnewaGhdTPV38xRLhSxiA75y3LQiomL
1HZEzFjPiAWYCiDSzhJFgao6y9kRRcRWx1,10000000,5e7223b1035abbd095fd96405cdd373e75888c3d160c16deba92ace0a5dd0b31,14PqkcSzdPDnWDjvcXM9WBF2eYEvgDPKDmj4RfPWDRV1H4ze
1KqcnF3tXR39XSYUkd5WJs7YqgCDtJC6Pv,100000000,049863288506edf404a8e1c844f23337a18adcc19b0f4ed213d1a194d5b8d229,13aW1aQB6BDuRqvNoZfYWcVn1becfesapmKUAriDgqJuRaM4
1ATvzvpHcSVMjiz67YW7QcLLXarCoiCrDc,26200000,d9cbc35e8000f26c440a16db4c01fe67422934ff485d132ba647ba3c96660727,12umwSZBfZzwfzBDaLDF9z1NHrj4UUpfvuE4iJNafqoQwL8R
128dokYxwNeYo8tdmc59qN5HTnKU6VqJyZ,13400000,7b8f39b6e204521e5ac4c1c04e2f013affbd89edbb8ca0d7ecf3b83ccfe5ca14,12TUyptF88PV4nLFEJrPvmHazu4XewVgwMNnu32xbMqG8UeN
13xgEynDZUeb34Yz5ogjpNDUbZVXVrrPE3,500000000,0b14826fc3c3cf4b44ef747a40506f227dd1a07ac594fc386266a688ecbdc9c8,1688Q5ZFHsiJZ7Tw8Y6J2S5e5FDUpKwfsmcC6P1Zm9xJNcu6
1tdnbFGTQYfY6sG4wTjXoREf4LhJMDkdk,22336000,27716c074b3991c070c3c20b12126e725e72f285f202dd461c8ed285fa21700d,15wwDmefStAVgN9v1hmTE6BFH3pnc6vMEBne8jiJbmTfgSi6
18TB89xxkKrgTg9Ww1KBpRs626JdEYtXKB,900000000,8c1655b29f891741f785901ad149664c3cf3ec1bdebe07a4bf467f60c4161e12,13EjL9Urz2DHhR3VT1PPwQype1mhVciBsKyFT8WCwcXd3oxY
16Er9RvbmpHd27ZxGmh1UYkS959Q3V4Yoj,16800000,c5297564fc6412bffc9d20f4c6052d810fc413eca2c39f48cecacaf3bc825405,12R8WdyaGr6RoJK49EeZjZysrVpiJnfmEef9iLqEMyQLS7qg
1LS3SqZ59mYvELY9mPBbPxG2Tcidw6iyXU,22330557,847c318c2a7b79617d55230f84f078b0e7bbb2a06e50e364a2cef9c0300551e6,15SuTcuZaPjdzwWBuY5SiiLr6ox7uX1Rz7WPCgBRBgvM9kxY
1fTkxv1CU3GCZDeLSvW3UBNWNCcqUWdAx,115000000,3e8954b1892fe8901679aa8ab6bf62e2eb06fd678457e6fca7bf38118cdf6390,1KXMx7U533A4pEutBfzoa37KAAhtZ9x5RffQMTgDSuPt4Vw
1BsKe87yLKnkDfwMaa5RHkJVY1ABewztFd,999000000,6c2422cad973a5733be961ac298801fa31c7e3842164e3adb2a61e49f52f2357,16Stmsu6UdnNwpZD5seVUwnAkaQnD8khHRqdA1sPJttBm69B
149dkJDrameUy9QXLcJ1mu7zcHe9KA2yVC,100000000,16c03beb706eb01aa8118d94d85da1f3a25315a72cf3e059f96f4ceafab766ce,12rxXwkDm12DvHh6neUeJhELuu2ieWidHCiQNdLo3DrcLbiD
1HDBaxCHuYghEsn7p5wNVyX1zzef2aWJQD,7438926,b6021921f671222a0ef237ba76ee7ccdbefd521c90cb98fc2b7f48452517ca9a,1411p1JPNpNNjKmptfJQ7dmAErrZmiwj312pPq6jPELkmW9B
1EQbdVKoEiZjmAXjevJVNELv9Z36u9nkaC,250000000,cd6ffe1fadde69265cfc3161e4769a58a3a11ce9fdca8925a07978817ca38836,14pXP1DJVJnZDt6CcPkuwfT6NHh9nQ22J8LnsUCvkk2LRH65
13rEsYSraeZBiib4bwYEcrQgAExQ3o8zyR,150000000,561e927e3662074191621a1d4d755303a68160480125a70f326e106fa75b19ea,1xCnADz6yyL2cuQoUkG8NDrH6zptEKzoaNaNravPCz8H2Sn
1NjycEwU3uc2knc5G9haxNxWdGsTwesmK8,6539000,14f2bdc35d582dad828b96856b61993c1c827efc2178c89609f128ea9d5792fc,16FYQqCtnBjAvJHudQo4F4p38swxETLmz6ho1f7v5Qtm5Cy6
17bYy3N2E5jegazMk62Hv127MNbdwsFi8V,12000000,60ed357ba5106c4c6503adbae7856a0503253bf1e2cdb2e712262f0f1e3de5db,13TZczAc3yFqi2q97LZnR4R4j2G8E9uHjez6jdw3yjWRPy4i
153Z5wsHV1Co248S4hB9WGVXFdEut6xwL4,52312000,e0e7dbec8497a98f361c475489e3dd50e1115fc0bdf860ae5fb18fff2627b3b3,15S3oiiySaACD3SXFNMbwhPG2zA5iacVnNT4SaGh9J7MUE5Z
1Ew7xD5dJHg4nD8CfSkmtAwZ5h3BxVsdoF,100000000,055199dbdaca6e12688dd1e054d9aff6a8988c912646b1a1c10d4adfa0c0d782,17F727z6xNv1ch4idN6AHdofUkd3ytZUcPGhJsE9vS4UnUb
14a6VdAHtBSEcv3iYpbks4UvksAMLL5QUm,22192000,6b1e74842c98421aefa3816f37f6e0485f415f516813ffcd1131f2d418b77f71,14yzzXRJxwW29CQdcvPizTdnaE3P9wLgymWyCnxW82nMpyMn
17Lx1X1c8BFHTPsnRGgMXK2mDJsKHsMHCs,5300000,5fac2a4129e9d8c5f6964c180b4b980c83e18d3479f3ed4465d281478ef3461a,14BdGt4aaoZsH6KoxUWtkop7MLWMA2f6cAJTjzLKvXJ3154j
1Fjm989GKa8qDpgMQ9gnEaPN4M2C8kQDEz,7110113,901de72372a21cd99b8cc71fac1b0a37da026020f4601a53fc326b2461591dad,121irgcHTeP2JQPeKXEjsDE9Yd8Vrregr6gWqWdG9sFdkX6s
1NLqk9L9pkVSZbc3HYMwdzK3FMZ5sTgqCr,69000000,ade0d2e9ea2fc39cda111083a560252bef22d953ef8b001ad3472e95bf64b6d8,1sjW9Rb88EfbFE8AgWgWRrABAFWmNZe7GfMN3kELjFti8mo
1FaTGcwKdvw2tzGxRVAGdeqzLDyW8ZgGf3,6960000,79ca8da0a8770ae2ac3e479266274d99ab97f090b9cd11fd8ea77083875244a6,13rjjpkUJ4eiZpRVWRqVrEPM2f5vfNdELKN5wuGfPP6enLT6
16FvMzUcNxBX42niQs9Xro3K4dz5xSKWe4,30000000,477faf1d95a27f90fdb77dfa2892e3d03defc23ff828107c72cebca93eb87278,12DqH8uBx9EZEFC4f5R8i3m4J44Pv2s8KzC45dbZHhx9mkHi
1F8tGu1xgau8WpnTDtwMvCXjJydKR4tiQm,3100000,e4924b4d5d9b5866af654ba139d22e19d1ce2afa2d58eb15e31816f639663e58,16ShscsaWjyGnLRGiXmv5bbJtbG1aBRSgeLyLYwXQpPi1b54
15P6n193NAfHfTAtnWcuiRquB42sNzjw2r,400000000,f87e876774a70839335488ecd4db05ba2f53be73f17c30efdc018548b3f49628,1syGqKkDuwmUxjAkVJTV3atQm53ZpBVFVp7cdMYnR65szfD
1F1xn55q1AtomKDe4toxxX7gikkvTGSNgc,3375000,a13f4d3f5ae9a26f13ef899ac20a5975929072dacc2e84815c48bdaf82c82c0c,16FjkgJycaWijWtNbuaxPvToPHG5o5QjmX5WRrRwngUhbKRu
1M1XbrAvze9PZwz77tSbdfnpcqDQED7jm7,700000000,7646a6c252c678c50246a4252edd931f3358e979ef2a63754657b55fed5caa06,18x1zfBAh2WQTJR8naMKP5JbReLaDZjT7XrtzoFCH3rsMV3
1KXGoPgNASMr9VSWHKbNJQVbqGnPM8uWg8,13100000,023435989bbd24ec31b3f7a0023837528f1c351c5c444d80d6d696020387002d,15Ddon4TuxGsmd4k7DxkaHy8xYE7H6gY92FiAZRiXrG3LdHo
15A7C3J2QxMGDmH6dZ75pJWuByTEWpjxN2,53000000,dc5214ba58acc7a068e47c96024e2480c8f82ec01278d798cb85fbeeee181254,12xz8e271uvh5kNxQpJ7A862HeV8eManDZGhAXfxRdQ5P8KZ
1CtHW6zKcSQhASk4dRvq72nw8gu65GszMu,9507801,6167c945f1c9e32013284e826c6c3418c18d194fccfd92e311b06cfbf8b8cef3,12Mnu6T8dijtVWMnEkTWayUMnFCFhRaC9N6S18fDmkgnex54
1PFRNUMPmnJ969bzPAJQoWaBM2EdjTcpmY,10000000,f711457e119daa32444d3afb59568ba20a0ceeb199a2771d8174b1a6102837b5,12F1x9WhSJbEkZukeBmhU8QyfDC1yzZYeFiBWMvmv1CZhFNV
1DKEnVdcRmcWcSLnJJzSkEispJVQPEbHge,7000000,0ffa3405c3a219b86cd8928f6463f1aa5260498c69b0c2eed020999536bddaae,14aS13AuVQ1zvWfQC8vWyFJ6SS8DJXqELk1gmTZyYrCJvy55
1ExcWBqgoWtMvwbEM7mSey8pcsfn9sgmQn,13058400,0ed2b6deaf4f687448403d4596604c0e0f9b965986fe4e7980fac07ae3d17e10,15z32ubcKCAqvTeC6VLyJpy8f69HsDpaJibzkRqcSzwpnLop
1EXv9GmyHRX7djva22yA6DMddkMMcBtGQy,21000000,b35bb4746350587b59ed0416e3fde7fef39cdfca98bbae842ff4800c308ad161,1qQZJiikRhvh7tZ4iXtiWZ5MueQiBDraTfQCHvewdZzXoB3
1FAjjrkHYSiuLjesjr71FQK9aM6i35JCVP,1000000000,ebd775798b297554a4eb06dbd36e14a0a584c7ad02ac3464c787a025077a3557,12zoX54iwFJAAeydAr6MbPAQeKGPUv974UMfBTyRaF8TyuDA
1DfJeD1bhjkUZCR9BmzDs4M2fDCFsNgUHJ,5431000,de831cbde738a829a116912760fa32ea0778d992df2d2c2c8ae5786be68bb5c0,14QS8mbu8hETYVvSthozWSRs5Qix2mUYi7RyjVmnu4YiXzF2
1DmzBFwC6GUcHjNVfqS4rZvNAPVicrQvMj,15002647,884426f77faad6869ecef73fa51e2d78d4dda99a9250d847adee72806a16d1b6,16JSNGrqQKyx2pQur7TvqipVgPGRVBCRKUCCsJCxNcrunuN8
1NV2h5TQieuwdCS6APXHdGpCwPm4S1Yqh9,173980000,495b3a7622edb8c96e331a5d1d9ac3d1264f3ac13e34e5195422e4b7d41dfa3a,14KXQRhyB72vRJ7CuzTK1xmJKpyURS7ru9sPZbGAwhxTAe6t
1Crqq1s1r439pGHXYTKficH7LNfHVVNpeu,32018458,bfa63ed437de31a1636c35d129c82da094f4a17234d75583749ff9cc60fe662a,16kSR2UzaRSUWS4cr9ciSxzmWFdqzMbzJkPqB4ov5T5hgrkw
1KMDA6eBCZXL9zNUnyPzPjPsyb79adAtjp,6500000,54c99404401bc55fcf5878df383821b427a6f0972d96f7768debb717d06d8c8e,136YmmZw9sunNaXCAfyz3zd7zUpNTJ3k9E189M1r9ed546xd
18b72ZFsx41LWxLwL2SdFFj64ghULBo2By,100000000,aa8d16e7de0b5c7fd3aba5949981a19f65b802f9ce5d530936b632b7677b4564,16JZVpW765XA2xiKXqjwsPYEibt2xSRWkHVmPbNdJqNN16MF
1Jd3H4qfVqNhCanpotYkgoeVAfHgqSTTN4,30050000,9ee3f440742b6c1687c78f86429e9ba241a39cdea82a993e924426cf267bca4b,123KfZ6sUixnvSyyRaDNCwb6sQtQt7EBizuzcWjesfm8iAtg
1QEQvWQZPc432qnbrJskypA5VX3uHGNK6B,3095459,b88d22243681a6e8fc0e53b01bb4aed5e47a64b82f7f04d3795b576647b5fa90,13mFFiJacWL7E2RV8K4ApCQv8gG16Q9U7WmyFkM2FsX6bxGx
1N9BYUvSJ2NNhEfbbWds5c6T9GfYczf9aa,248000000,a385ace10f9299705d7ea3051f151a92d9c8bfba96b6cbc71f7f9b981b7a958e,1278H3m7SpheBJxwYd3datKJRnPcoT63La4RbjLAUfp44HLG
18qaZDoCMJUz5yFLw4cw24sVN2aeFjUaVz,7600000,fb257a62c3fb014b4231275a0e462a85b504bde82a6c4425277703830a118718,14GEGM9Tu6uV6HQ9nc2karEH8tyRTrossfobfU3AE8SmG8n9
1QFGDjQ6d5zeatCkVvHf8FxkprwS2dFAcK,20001000,08b25d6313aa6df47bb0e77fc1947754f5a415537993be58c374f8c0be851f52,16Y12Bdf2fRcyHz9tGTrdgKzY28AttNqeSv8xd4tw5Ug8xo8
1MPwXKWnKHJNSZdkXGKJFkakfdHw7SMCk9,262050000,5657f1925705dd077f5cfb16a13dd65bb78578729f1cab72699f8fc92b0c7bdf,14TMffLAfsm4MsyyjgtTp9uRYJc6wdwCdA55LuYAyXAiRcmM
1FwXLcJxSVmK2BX5Pp9eJoPVbqb5ACbkai,12800000,89977e6bc6bfc7894bdb1c6f6f3fb233702e3ff0f0b101203e8d475347f170f2,15d6J6k9xaVPb9yxLVkcp6eNP2Mdb8pUeqbTLedkguEowBBf
1139CTkXGTNbGkXnsRuR3zf3wHF3P61kDT,13271175,6ebd2457c03366395038c8e36c9758501b0666caa0c054a8806ca74fa4528677,13KK26546JhHdJeSHz6iMjHVMQGcZSdPm6M8G1xxyjjaVcCs
19htz9ds1qwMAysMTSWx17ZF7qeWUWFi7H,980000000,640a2218cb0541f490da2a9306817cc07912cdc64a3d89e399309e721b2d5558,16AFyB7J9362zhXCEFXzQTW5qSzQqrws9Lg7dMjAZg7tfFk9
14hPtqxYdcEwmBzcqgvYMfVmpJLMjErnZV,100000000,3e0482934e4c9c391db1e6eb71253384e7a4acb3e7cbe4e5491ff774eb0ea0f9,1WzNFcNXEhb5ntR9R2bicpfnzZVUkRf5ybSnUtfXW4t8p15
16yj8ASuJZWLQrsF5HKQtVBWJjoZdu22J7,29172415,09634d0ecdf477105e7bea54a4fb1734eb7d2f90c5e90cfa6b32296c8325bd20,1CRmVRcQymMpot855oKDq76kF19jJezMMkGcrvHh1ozEqXa
1PKkDtyaQwAHGQ3WwV3MjSDEuLXGkmJ5H1,25169410,29e880fd915e876a474ed0cd4ab77725fedb88956517630a3d6bec5b6511022a,12p2QfJkC76jtYPunTjJvctMjEPtbXFjKGixYmZtgcWiXJZJ
